url,commits,userneck,userscore,commit_time,year,movie_name_zh,movie_name_en,movie_time,movie_type,movie_online_time,movie_score_all,movie_score_yy,movie_score_hm,movie_score_dy,movie_score_gs
http://movie.mtime.com/230741/, 怎么听都像悬疑大片, Young_iam,8.7,2017-12-25 22:03:26,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/209688/, 金刚狼系列终结了……, Dwarf,8.7,2017-6-25 21:18:25,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/216008/," ""Im Groot ~~~""", FireTiger,8.7,2017-9-2 23:27:13,2017,银河护卫队2,Guardians of the Galaxy Vol. 2,137分钟, 动作/冒险/科幻,2017年5月5日,7.8,80,81,77,74
http://movie.mtime.com/244233/, 而且现在的女孩子的话也像女猪脚一样很痴情，默默的等待, rEn格分裂,8.7,2017-8-19 17:29:05,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/244233/, 形象很饱满很丰富，被萌萌的豆子彻底的吸引住了。, rosenan,8.7,2017-8-19 18:29:40,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/227434/, 一股清流般的立意。既有亲情又有梦想，又不落入俗套。另一个世界里面完全被忘记就会消失这个点真的打动人。感觉突然为我们的清明节澄清了意义。, treerings,8.7,2018-2-28 15:16:40,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/244233/, 这个动画电影充满了正能量，为观众特别是小童树立了正确的价值, 我是红亮,8.7,2017-8-19 19:32:22,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/244233/, 在喜欢你的这条道路上，我会继续坚持的呢, 长江很多号,8.7,2017-8-19 19:06:10,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/244233/, 我非常喜欢电影里面的每个演员，都非常的棒, 原形,8.7,2017-8-19 18:52:25,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/244233/, 太多的建筑，具有中国的特色，真心的很棒的动画片。, 秀竹馨影,8.7,2017-8-19 17:14:13,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/236404/, 挺好。看完感想挺多的，提问：我们是否应该成为刘峰，或者说社会是否应该鼓励刘峰式价值观。怎么看，现实都在走向反面，虽然宣传是在，但没屁用。, Rixs,8.7,2018-4-21 2:34:20,2017, 芳华, Youth,136分钟, 爱情/剧情/战争,2017年12月15日,7.7,79,81,78,75
http://movie.mtime.com/227434/, 居然能有这样的ip, landshine,8.6,2018-2-8 19:50:01,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/229733/, 我只想说，我已经很久很久没有看电影时因为激动而流泪，这部电影做到了，当看到舰长发布开火命令和导弹射出的画面时，再也控制不住眼泪。就冲这一点，我爱这部电影。, Stephen_Chow,8.6,2017-11-14 10:53:14,2017,战狼2, Wolf Warriors Ⅱ,123分钟, 动作/战争,2017年7月27日,7.3,71,76,74,68
http://movie.mtime.com/220789/, 看着海报还不错，一直喜欢郭富城的演技，主要看城城，当然女主角也不错，很期待。,pan77vip,8.6,2017-11-9 17:41:04,2017, 密战, Eternal Wave,100分钟, 战争/动作/剧情,2017年11月3日,5.6,70,70,67,70
http://movie.mtime.com/244233/, 这电影实在是太完美了，真的找不出一丁点都不好,Hcz322,8.6,2017-8-19 16:35:32,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/230741/, 拍的是众所周知的历史真事，但诺兰仍旧拍出了新意和属于他的风格，三条人物线以三个时间线并行最后汇总，没有纷繁的叙述技巧，没有慷慨激昂，没有血腥场面，甚至从头到尾没有敌人的直接体现，只有死寂的气氛，无尽的等待，战争的残酷感更加真实，这是极简主义的绝妙运用。, 漫声谈影,8.6,2018-1-1 23:11:34,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/244233/, 配音演员阵容好豪华，剧情设计的很合理。,anxuan87,8.6,2017-8-19 17:28:28,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/236404/, 呵呵，中国就是这样，打自己人的都能光宗耀祖，打外国人的都特么被人欺负。, BELA,8.6,2018-2-20 20:47:52,2017, 芳华, Youth,136分钟, 爱情/剧情/战争,2017年12月15日,7.7,79,81,78,75
http://movie.mtime.com/244233/, 哈哈，孩子们确实是非常的喜欢看这样的电影,时差25小时,8.6,2017-8-19 19:02:18,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/227434/, 脑洞真的大！清明节看的此片，太应景了，最后时刻我的眼睛还是湿润了, mao---,8.6,2018-4-6 18:44:22,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/220789/, 赵丽颖和郭富城的对手戏，非常的精彩呀，感觉赵丽颖，在不断的突破自我呀。,黑可乐001,8.6,2017-11-9 18:58:44,2017, 密战, Eternal Wave,100分钟, 战争/动作/剧情,2017年11月3日,5.6,70,70,67,70
http://movie.mtime.com/236404/, 电影自始至终冷静的处理着男主角的遭遇，使之更像一个旁观者。如果再给男主几个内心戏特写，应该会更立体一些吧。,Alex1958,8.6,2018-3-23 13:24:57,2017, 芳华, Youth,136分钟, 爱情/剧情/战争,2017年12月15日,7.7,79,81,78,75
http://movie.mtime.com/230741/, 刚传诺兰要拍敦刻尔克大撤退时就一直担心它会是一部老调重弹的战争片，但事实证明诺兰大神就是诺兰大神，一位不同于其他任何导演的杰出电影制作者。敦刻尔克沉浸式的画面、接近完美的节奏把控，直观而深刻地达到了导演展示战争和跟时间生死相搏的意图。看似简单的故事拍出了新高度，说诺兰是一位伟大的电影人一点不过分。, 古道朝阳,8.6,2017-12-9 18:26:26,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/236404/, 对那个年代的认识只是来源于父辈身上的印记，但讲的这个故事足以打动我这个八零后。我妈这个不爱看电影的人看了个开头，回头就大半夜点播此片，足以说明问题！, amraam,8.6,2018-3-9 0:16:09,2017, 芳华, Youth,136分钟, 爱情/剧情/战争,2017年12月15日,7.7,79,81,78,75
http://movie.mtime.com/229733/, 有血有肉真汉子，还真不是只打爱国题材的红色电影，动作精彩拳拳到肉，战争场面也真刀实枪。,Se2Corld,8.6,2017-10-31 11:41:42,2017,战狼2, Wolf Warriors Ⅱ,123分钟, 动作/战争,2017年7月27日,7.3,71,76,74,68
http://movie.mtime.com/227434/, 看完这部电影让人对死亡这件事多了一种理解，整部电影最让人难忘的是最后男主角和曾奶奶合唱的场面，这不仅说明曾奶奶想起了自己的父亲，同时也意味着她终于彻底谅解了自己的父亲，与自己的父亲达成了和解，这应该也是为什么英文片名就是以曾奶奶的名字命名的原因吧。, 达利,8.6,2018-2-11 23:52:58,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/230741/, 值得到影院一看, 刘石榴,8.6,2017-11-22 10:57:11,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/230741/, 诺兰忠实粉, 旁白,8.6,2017-12-31 17:44:06,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/246526/, 很喜欢，希望开心麻花多拍一些电影, aflyingcactus,8.6,2018-5-28 23:48:10,2017, 羞羞的铁拳, Never Say Die,100分钟, 喜剧,2017年9月30日,7.3,70,68,71,68
http://movie.mtime.com/230741/, Nolan大神的作品，Zimmer的王牌配乐为本作绝对是增色不少。三个时间段的剪辑在我看来其实也就是蒙太奇式的分述故事，前半段也并没有想象中的那么无聊，只是花了很长一段时间在铺垫而已。剧情到了中途才开始精彩，三段故事开始穿插的时候才是真正开始讲故事的时候，Hardy果然是用眼神飙演技的演员。, Maxthor,8.6,2017-12-7 14:19:13,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/244233/, 有着浓浓的中国传统文化元素在里面，是那种民间的，活泼的，趣味的。, 你会爱谁,8.6,2017-8-19 15:29:51,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/216008/, 商业到极致了，要什么有什么，还要什么。视觉效果简直完美,BiGTooTh2012,8.6,2017-8-28 15:18:29,2017,银河护卫队2,Guardians of the Galaxy Vol. 2,137分钟, 动作/冒险/科幻,2017年5月5日,7.8,80,81,77,74
http://movie.mtime.com/227434/, 故事很好 很感人, 然者对也,8.6,2018-5-2 23:04:59,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/227434/, 超赞, 锦夏-纪年,8.6,2018-2-4 18:49:41,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/227434/, 最后在太奶奶面前唱remember me的那一幕比较催泪，那么多亡灵骷髅居然吓坏了我家小宝宝~, lien,8.5,2018-2-12 15:42:40,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/244233/, 很喜欢豆福传的剧情，看了好几遍的看不腻，还想在看几遍, tracieh,8.5,2017-8-19 17:19:45,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/227434/, 故事和反转其实有些套路，前面真的一般，但是结尾老奶奶那一幕升华了，止不住泪水，没有什么比亲情更重要的了。, 蝙蝠俠,8.5,2018-2-27 0:15:29,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/227434/, 一开始观看以为剧情只是青铜，没想到是王者的水平。致敬皮克斯动画。, little_walking,8.5,2018-6-7 21:48:55,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/227434/, 拉美的背景，却总有一种给中国人看的味道。。。, hzsimonlin,8.5,2018-2-5 9:12:32,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/244233/, 动画中，人物形象设计的比较有个性哦，不错, 瓜哥ABC,8.5,2017-8-19 16:46:53,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/230741/, 大型战争，你我都可能是炮灰，炮灰也有各自的情怀。本片有大环境，也有小关怀。, 小胡子叔叔,8.5,2018-3-23 17:50:42,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/227434/, 迪士尼出品各方面都不用担心，主要看剧本，这部嘛，个人感觉剧情还是太套路了点，设定倒是很有特色。, 兽亨蜀黍,8.5,2018-2-27 21:06:50,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/209688/, 既有人头落地、血肉横飞的酷爽，又有英雄迟暮、战死沙场的悲凉，年轻的变种人将接过父辈的使命创造属于自己的辉煌。, ducky_z_x,8.5,2017-6-14 22:17:41,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/209688/,原来，金刚狼是会死的。从X战警1开始，一直追到现在，却没有去大银幕欣赏，原因你懂的。。。WTF！, neojay,8.5,2017-11-21 22:13:58,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/244233/, 每次听配音的时候都能够听起来特别的感动。,henrry2357514,8.5,2017-8-19 18:05:35,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/209688/, 暮年狼叔携狼女逃亡记，狼女战斗力爆表，这么多年的狼叔终于谢幕了, 影神,8.5,2017-7-16 16:40:39,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/209688/,2017.3.3一刷，给了这个系列一个令人满意的结局，应该要再看看未删减版，可恶的天朝审查制度。2017.6.17二刷，确实是要暴力才能衬托出最后的悲壮，未删减版的Logan的人物性格，和女儿之间感情的慢慢转化，都丰满多了，不知道在天朝，何时才能在电影院看到未删减，未审查的电影。, 胡纸,8.5,2017-6-17 0:28:39,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/220789/, 张翰这次真的可谓是演技炸裂呀！一点也看不出以前发到总裁的味道了，转型很成功啊！, 凯撒之梦,8.5,2017-11-9 13:05:30,2017, 密战, Eternal Wave,100分钟, 战争/动作/剧情,2017年11月3日,5.6,70,70,67,70
http://movie.mtime.com/230741/, 诺兰最沉静的一部作品了吧不炫技，不拖沓，不复杂，但却最打动人。, 胆小鬼同,8.5,2018-1-1 14:44:40,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/209688/, 忽然发觉这些年也经历了太多太多，内心或许和狼叔一样已千疮百孔，希望有一天能也找到属于自己的那一丝宁静。初二的那个晚上第一次被这个角色吸引第二天跑到教室和同学大谈特谈的那个场景仍历历在目。, ZJNEO,8.5,2017-5-25 23:51:51,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/244233/, 这种剧情的力量也让人觉得特别的精彩了，太关注了。, 春天的草发芽了,8.5,2017-8-19 15:58:36,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/40205/, 所以Marvel的故事是从二战开始的 美国队长拿着一个盾横扫德军 DC的故事是从一战开始的 神奇女侠拿着一个盾横扫德军，心疼德国人。盖尔加朵非常惊艳。, icelove冰拥天下,8.5,2017-9-20 16:07:32,2017, 神奇女侠, Wonder Woman,141分钟, 动作/冒险/奇幻,2017年6月2日,7.5,77,79,73,70
http://movie.mtime.com/209688/, 狼叔，再见！, 在路上Mtimer,8.5,2017-7-17 1:18:28,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/244233/, 真的的得道，或许小豆子并不在意，而是这件事她去做了, 座谈大湿陈鲈鱼,8.5,2017-8-19 18:52:43,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/236404/, 过年陪家人看的。最后念白十年十年的跨度……真快啊 好喜欢几段舞蹈, 逍遥龙猫,8.5,2018-2-21 1:16:00,2017, 芳华, Youth,136分钟, 爱情/剧情/战争,2017年12月15日,7.7,79,81,78,75
http://movie.mtime.com/230741/, 敦刻尔克对于战争在电影中的全新模式的解读和构建，对于群像的把控和描述手法，对于历史的诚恳而不失意义的复述；在画面的设计与语言上都是惊为天人的。, SuperCat,8.5,2018-2-20 2:11:00,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/227434/, 技术上进一步进化，故事朴实动人。好莱坞浓厚的爱与情亲，没有那些糟心的主旋律。,BiGTooTh2012,8.5,2018-2-25 21:38:44,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/244233/, 也给了人一种不一样的动力吧曾非常的喜欢, 我是林中鸟,8.5,2017-8-19 18:10:12,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/230741/, 以历史著名事件为主题，用生动的手法，刻画出了战争的残酷。世界和平来之不易，请珍惜。, Ghostang,8.5,2018-1-14 9:51:03,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/244233/, 喜剧大师陈佩斯永远都知道搞笑的那个点在哪里,随风3563061,8.5,2017-8-19 15:02:38,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/244233/, 本片的配音特别生动形象独一无二得, 风中光年,8.5,2017-8-19 15:02:02,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/209688/,再也看不到休杰克曼演的新的狼叔了，漫威真厉害——17年贯穿荧幕到现实生活，打造一个霸气威武又有血有肉的金刚狼形象，最后再来一个温情悲壮的结局，触动每一个漫威迷的心。难得看到一部科幻电影让自己哽咽。这部电影更多的是情怀。, 小伟爱电影,8.5,2017-6-17 23:13:51,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/227434/, 为爱之人而生，永记所爱之人，这才是人生的意义所在。, ducky_z_x,8.5,2018-3-3 22:45:26,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/229733/, 哎，看完感觉很燃，好像第一部也是这种感觉，, 越前龙马,8.5,2017-11-5 21:47:22,2017,战狼2, Wolf Warriors Ⅱ,123分钟, 动作/战争,2017年7月27日,7.3,71,76,74,68
http://movie.mtime.com/216008/, 为什么印象最深的是格鲁特宝宝？, Dwarf,8.5,2017-9-1 17:11:00,2017,银河护卫队2,Guardians of the Galaxy Vol. 2,137分钟, 动作/冒险/科幻,2017年5月5日,7.8,80,81,77,74
http://movie.mtime.com/236404/, 全片情绪丰满，色泽明艳，镜头干净，故事线也抓人，青春的样子也描绘的细腻，谢谢冯导。黄轩演的很自然，很正气，苗苗后段的演绎也好，坚韧劲透出来了，赵立新老师棒。问题不多，几个新演员的演技还是有部分会出戏的，自卫反击战的实战场面确实是处理粗糙了。战争年代本来就没有权利拥有幸福的人生，美好的青春更是奢求。通过平凡人物投射时代残酷更加加深了任务命运的悲惨和形象的高大。和逝去的战友比，还活着就是幸福了，所以刘峰才能笑得出放得下。, Glange,8.5,2018-4-2 11:31:27,2017, 芳华, Youth,136分钟, 爱情/剧情/战争,2017年12月15日,7.7,79,81,78,75
http://movie.mtime.com/236404/, 在目前国内的框架内做到这样也算不错了，虽然我还固执的想冯导还可以大胆点，虽有瑕疵但节奏和代入感还是不错的，不管怎么说感谢冯导的良心之作！在那个年代有太多的身不由己有太多的命运交错，感恩先烈才有今天的一切！, 旁白,8.5,2018-2-28 0:08:23,2017, 芳华, Youth,136分钟, 爱情/剧情/战争,2017年12月15日,7.7,79,81,78,75
http://movie.mtime.com/244233/, 不得不承认，这部电影的配音超级赞, 冰若婷,8.5,2017-8-19 16:37:06,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/220789/, 让我们大家看着就很羡慕的，就是喜欢要这样的效果，挺不错的画面感, 芃鹿,8.5,2017-11-10 9:50:57,2017, 密战, Eternal Wave,100分钟, 战争/动作/剧情,2017年11月3日,5.6,70,70,67,70
http://movie.mtime.com/244233/, 喜欢可爱的豆子君，圆滚滚啊圆滚滚, 披着兔皮的熊,8.5,2017-8-19 16:44:09,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/216008/, 有笑有泪，有情有义，有血有肉，年度最佳！, 谢小朋友,8.5,2017-8-13 0:44:12,2017,银河护卫队2,Guardians of the Galaxy Vol. 2,137分钟, 动作/冒险/科幻,2017年5月5日,7.8,80,81,77,74
http://movie.mtime.com/230741/, 感觉，说不上有什么感觉了。就是很真实的还原。如果要觉得这个分太高，请对比一下国产抗日片。, Poalo,8.5,2018-4-8 21:06:23,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/209688/, 没有狂风送行，没有镁光灯和乐章，王者落幕，寂夜惆怅。没人怀疑他确实活过，在心中踏下一排悲壮的脚印。, 电闸,8.5,2017-5-30 21:17:18,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/244233/, 是那么的精彩热闹的我感觉这就是特别与众不同, 在家里打工,8.5,2017-8-19 15:34:49,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/227434/, 只要坚持就会美梦成真, xcystar,8.5,2018-2-23 21:20:01,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/227434/, 皮克斯虽然还是同样的套路，可是就是百看不腻啊, 胆小鬼同,8.5,2018-3-4 9:33:16,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/227434/, 画面真的太美了，色彩绚丽但不凌乱。虽然说大反派的设定有点老套，但是观众还是忍不住被家人这一主题感动到，音乐也很不错，很高兴看到皮克斯又一用心之作。, 梧素衣,8.5,2018-3-9 1:31:01,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/244233/, 真的挺好看的，配音什么的也很逼真。, 关羽贩西瓜,8.5,2017-8-19 16:38:46,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/246526/, 就是喜欢开心麻花的作品,秋夜如水989227,8.5,2018-1-4 23:48:13,2017, 羞羞的铁拳, Never Say Die,100分钟, 喜剧,2017年9月30日,7.3,70,68,71,68
http://movie.mtime.com/227434/, 不要忘记爱你的人和你爱的人, lit_tiger,8.5,2018-4-15 18:05:46,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/244233/, 很棒的一部电影，它的配音特别突出，感觉很幽默。, nrbk,8.5,2017-8-19 14:55:20,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/209688/, 首先要说的是一点是很血腥，因为太真实。还有，狼叔最好看的一集，亮出感情牌，胜过一切，只是没想到，全死了。。然后给小女孩搞到泪流满面。,Samuel715246,8.5,2017-6-13 13:57:34,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/244233/, 很厉害的配音，居然可以听到陈佩斯老师的声音。,DARAGON3468748,8.5,2017-8-19 15:00:33,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/229733/, 开火~~, FireTiger,8.5,2018-1-14 15:36:34,2017,战狼2, Wolf Warriors Ⅱ,123分钟, 动作/战争,2017年7月27日,7.3,71,76,74,68
http://movie.mtime.com/227434/, 感人泪下的爱与梦想主题动画，流传世代的记忆是一个人在世上存活过的证明，请记住我，记住在世上遗留足迹的先辈~, 小宝Ray,8.5,2018-2-21 21:06:16,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/227434/,小小不满：剧情主干在阴间，回避了阳间正面解决问题。其余尚好。coco＝拉美，是拉丁文化与印第安文化的结合物，有几层背景意味：1、印第安人最早使用coco（后面详谈），片中阴间的若干建筑有玛雅印加的影子，亡灵节是最鲜明的文化结合。2、艺术追求的自由放浪与安分守己的家庭生活间的冲突，西班牙拉丁文化保留了较多的游吟诗人成分，他们是最早的说唱乐手，云游四方，好似吉普赛人。3、北美与拉美的冲突（德拉库斯与埃克托），不同的道路。, 神經刀,8.5,2018-1-26 17:45:12,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/244233/, 特别是外星人也有登陆场仙气十足，十分有看点。,Ryu1366255,8.5,2017-8-19 15:08:52,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/216008/, 搞笑、特技、音乐和第一集相比一样都不少。, 土豆烧牛肉,8.4,2017-8-14 16:48:47,2017,银河护卫队2,Guardians of the Galaxy Vol. 2,137分钟, 动作/冒险/科幻,2017年5月5日,7.8,80,81,77,74
http://movie.mtime.com/220789/, 赵丽颖在这里面的扮相真的是太美，太适合他啦，我真的是非常喜欢这部电影，也非常喜欢张翰的演技。, 我好王力,8.4,2017-11-9 18:46:05,2017, 密战, Eternal Wave,100分钟, 战争/动作/剧情,2017年11月3日,5.6,70,70,67,70
http://movie.mtime.com/244233/, 挺不错的一部优秀的国产大电影，这两年算是比较好的。, 元氏农电工,8.4,2017-8-19 18:33:02,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/216008/, 完美的续集，竟然四个彩蛋。。。。, 鬼叶叶,8.4,2018-5-22 23:39:30,2017,银河护卫队2,Guardians of the Galaxy Vol. 2,137分钟, 动作/冒险/科幻,2017年5月5日,7.8,80,81,77,74
http://movie.mtime.com/244233/, 叫那个分享给朋友们都来欣赏一下这样的电影。,mxn1021,8.4,2017-8-19 17:41:47,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/209688/,作为这个系列的最终回目，老狼迟暮的设定颇让影迷心酸。休·杰克曼也用其精彩的表现，为17年饰演金刚狼的经历画上了圆满的句号。描写超级英雄的电影，还很少有如此悲惨的情节推进，特异功能的酷炫与牛逼，被返璞归真的衰老与死亡所代替，带给观众的恰恰是有关生命终极意义的思考。, 风之魂,8.4,2017-9-12 11:48:06,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
http://movie.mtime.com/244233/, 嘿嘿我就喜欢陈佩斯他的声音真的很有穿透力, 会意风中,8.4,2017-8-19 17:14:49,2017, 豆福传, Tofu,85分钟, 动画,2017年7月28日,5.7,69,71,62,54
http://movie.mtime.com/230741/, 所有跟战争有关的镜头几乎就是飞行员第一视角的几场空战 但最后点电影给人带来的紧张与压迫几乎完全超出了大部分战争片 真的很不可思议, Maxlore,8.4,2017-12-23 14:41:32,2017, 敦刻尔克, Dunkirk,107分钟, 动作/剧情/历史,2017年9月1日,8.1,81,86,85,76
http://movie.mtime.com/227434/, 借鉴亡灵节制造了一个绚丽的死后世界，当生者记忆消失，亡灵会迎来最终的死亡。看着看着不自觉就被充盈的感情感动落泪。电影诉说了生活中应当惦记自己的亲人，梦想在家人面前也应当让步。只不过画面风格有点与《生命之书》雷同。, 河畔上没有悲伤,8.4,2018-5-24 22:51:21,2017, 寻梦环游记, Coco,109分钟, 动画/冒险/喜剧,2017年11月24日,9,86,89,83,84
http://movie.mtime.com/209688/, 这是金刚狼最好的一部，也是最后一部，想想还有些惋惜，大叔的金刚狼就像六小龄童的孙悟空，人角合一，他不演就标识着一个时代的结束, 虫先生,8.4,2017-8-10 23:36:05,2017,金刚狼3：殊死一战, Logan,123分钟, 动作/剧情/科幻,2017年3月3日,8,77,79,76,78
